PayingCode, PayingDescription, ReceivingCode, ReceivingDescription, TransferCode, TransferDescription, Value
65,"541 -  Professional, Scientific, and Technical Services",66,551 -  Management of Companies and Enterprises,15055,Industry Use,6500397889.240389
65,"541 -  Professional, Scientific, and Technical Services",67,561 -  Administrative and Support Services,15055,Industry Use,19444227409.7633
65,"541 -  Professional, Scientific, and Technical Services",68,562 -  Waste Management and Remediation Services,15055,Industry Use,349097780.03795207
65,"541 -  Professional, Scientific, and Technical Services",69,611 -  Educational Services,15055,Industry Use,12921920.306379877
65,"541 -  Professional, Scientific, and Technical Services",70,621 -  Ambulatory Health Care Services,15055,Industry Use,8582413.57242465
65,"541 -  Professional, Scientific, and Technical Services",71,622 -  Hospitals,15055,Industry Use,11983.67567356125
65,"541 -  Professional, Scientific, and Technical Services",74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,1023075889.5761211
65,"541 -  Professional, Scientific, and Technical Services",75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,31696.074180205076
65,"541 -  Professional, Scientific, and Technical Services",76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,59891481.75669961
65,"541 -  Professional, Scientific, and Technical Services",77,721 -  Accommodation,15055,Industry Use,359291411.82116956
65,"541 -  Professional, Scientific, and Technical Services",78,722 -  Food Services and Drinking Places,15055,Industry Use,4114372264.1936255
65,"541 -  Professional, Scientific, and Technical Services",79,811 -  Repair and Maintenance,15055,Industry Use,3230922763.610607
65,"541 -  Professional, Scientific, and Technical Services",80,812 -  Personal and Laundry Services,15055,Industry Use,610841734.3863566
65,"541 -  Professional, Scientific, and Technical Services",81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,192722433.28424892
65,"541 -  Professional, Scientific, and Technical Services",83,9A -  Government Enterprises,15055,Industry Use,1432747036.6381013
65,"541 -  Professional, Scientific, and Technical Services",86,Vegetable and melon farming,15055,Industry Use,804859.5038818701
65,"541 -  Professional, Scientific, and Technical Services",87,Fruit farming,15055,Industry Use,719480.6578741884
65,"541 -  Professional, Scientific, and Technical Services",5001,Employee Compensation,15053,Factor Receipts,317095525351.1137
65,"541 -  Professional, Scientific, and Technical Services",6001,Proprietor Income,15053,Factor Receipts,48267424852.13801
65,"541 -  Professional, Scientific, and Technical Services",7001,Other Property Type Income,15053,Factor Receipts,110719166651.99103
65,"541 -  Professional, Scientific, and Technical Services",8001,Tax on Production and Imports,15053,Factor Receipts,8990224313.877697
65,"541 -  Professional, Scientific, and Technical Services",10001,Households LT15k,15055,Industry Use,1695834.270125813
65,"541 -  Professional, Scientific, and Technical Services",10002,Households 15-30k,15055,Industry Use,2233221.9865312213
65,"541 -  Professional, Scientific, and Technical Services",10003,Households 30-40k,15055,Industry Use,1988322.5235133967
65,"541 -  Professional, Scientific, and Technical Services",10004,Households 40-50k,15055,Industry Use,1535224.071457624
65,"541 -  Professional, Scientific, and Technical Services",10005,Households 50-70k,15055,Industry Use,3426268.671716208
65,"541 -  Professional, Scientific, and Technical Services",10006,Households 70-100k,15055,Industry Use,11702170.368416194
65,"541 -  Professional, Scientific, and Technical Services",10007,Households 100-150k,15055,Industry Use,20694542.895759534
65,"541 -  Professional, Scientific, and Technical Services",10008,Households 150-200k,15055,Industry Use,23672850.887303706
65,"541 -  Professional, Scientific, and Technical Services",10009,Households GT200k,15055,Industry Use,59898566.39035418
65,"541 -  Professional, Scientific, and Technical Services",11001,Federal Government NonDefense,15055,Industry Use,4028568.0630987394
65,"541 -  Professional, Scientific, and Technical Services",11003,Federal Government Investment,15055,Industry Use,4667925.5491093835
65,"541 -  Professional, Scientific, and Technical Services",12001,State/Local Govt Other,15055,Industry Use,916080550.3788185
65,"541 -  Professional, Scientific, and Technical Services",12002,State/Local Govt Education,15055,Industry Use,9357175.951183157
65,"541 -  Professional, Scientific, and Technical Services",12003,State/Local Govt Hospital and Health,15055,Industry Use,58364.87971439409
65,"541 -  Professional, Scientific, and Technical Services",12004,State/Local Govt Investment,15055,Industry Use,23611906.7318752
65,"541 -  Professional, Scientific, and Technical Services",14001,Capital,15055,Industry Use,31219121.90108834
65,"541 -  Professional, Scientific, and Technical Services",14002,Inventory Additions/Deletions,15055,Industry Use,9752488.798382424
65,"541 -  Professional, Scientific, and Technical Services",25001,Foreign Trade,15051,Commodity Trade,11274131165.348457
65,"541 -  Professional, Scientific, and Technical Services",28001,Domestic Trade,15051,Commodity Trade,18397725691.475475
66,551 -  Management of Companies and Enterprises,1,111 -  Crop Production,15055,Industry Use,341187.06135093333
66,551 -  Management of Companies and Enterprises,2,112 -  Animal Production and Aquaculture,15055,Industry Use,2023212.491584161
66,551 -  Management of Companies and Enterprises,3,113 -  Forestry and Logging,15055,Industry Use,16.25347892333823
66,551 -  Management of Companies and Enterprises,5,115 -  Support Activities for Agriculture and Forestry,15055,Industry Use,3227933.172349415
66,551 -  Management of Companies and Enterprises,6,211 -  Oil and Gas Extraction,15055,Industry Use,1385774.9351151027
66,551 -  Management of Companies and Enterprises,7,212 -  Mining (except Oil and Gas),15055,Industry Use,1565870.9962182904
66,551 -  Management of Companies and Enterprises,8,213 -  Support Activities for Mining,15055,Industry Use,10420.668406054212
66,551 -  Management of Companies and Enterprises,9,221 -  Utilities,15055,Industry Use,212980698.27217814
66,551 -  Management of Companies and Enterprises,10,23 -  Construction,15055,Industry Use,76502467.2579417
66,551 -  Management of Companies and Enterprises,11,311 -  Food Manufacturing,15055,Industry Use,3360964.5640305835
66,551 -  Management of Companies and Enterprises,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,1662802.4806088186
66,551 -  Management of Companies and Enterprises,13,313 -  Textile Mills,15055,Industry Use,180414.88029402055
66,551 -  Management of Companies and Enterprises,14,314 -  Textile Product Mills,15055,Industry Use,280385.5398492406
66,551 -  Management of Companies and Enterprises,15,315 -  Apparel Manufacturing,15055,Industry Use,72070.93621359485
66,551 -  Management of Companies and Enterprises,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,8888.628114328418
66,551 -  Management of Companies and Enterprises,17,321 -  Wood Product Manufacturing,15055,Industry Use,274009.6739277216
66,551 -  Management of Companies and Enterprises,18,322 -  Paper Manufacturing,15055,Industry Use,20983279.838617813
66,551 -  Management of Companies and Enterprises,19,323 -  Printing and Related Support Activities,15055,Industry Use,83479957.96643555
66,551 -  Management of Companies and Enterprises,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,97398292.16788913
66,551 -  Management of Companies and Enterprises,21,325 -  Chemical Manufacturing,15055,Industry Use,20753739.463154957
66,551 -  Management of Companies and Enterprises,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,4231036.612998889
66,551 -  Management of Companies and Enterprises,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,2897787.056994945
66,551 -  Management of Companies and Enterprises,24,331 -  Primary Metal Manufacturing,15055,Industry Use,1064305.3149564378
66,551 -  Management of Companies and Enterprises,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,29449529.72895212
66,551 -  Management of Companies and Enterprises,26,333 -  Machinery Manufacturing,15055,Industry Use,1435237.8026078946
66,551 -  Management of Companies and Enterprises,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,26724578.918411747
66,551 -  Management of Companies and Enterprises,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,1217179.6423206024
66,551 -  Management of Companies and Enterprises,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,19236550.390788402
66,551 -  Management of Companies and Enterprises,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,141693.4107960516
66,551 -  Management of Companies and Enterprises,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,5281041.506778834
66,551 -  Management of Companies and Enterprises,32,42 -  Wholesale Trade,15055,Industry Use,594934449.6099426
66,551 -  Management of Companies and Enterprises,42,481 -  Air Transportation,15055,Industry Use,41009737.40158918
66,551 -  Management of Companies and Enterprises,43,482 -  Rail Transportation,15055,Industry Use,1847597.132531336
66,551 -  Management of Companies and Enterprises,44,483 -  Water Transportation,15055,Industry Use,2015279.8479580374
66,551 -  Management of Companies and Enterprises,45,484 -  Truck Transportation,15055,Industry Use,48049792.327568635
66,551 -  Management of Companies and Enterprises,46,485 -  Transit and Ground Passenger Transportation,15055,Industry Use,27022278.262756806
66,551 -  Management of Companies and Enterprises,47,486 -  Pipeline Transportation,15055,Industry Use,510984.48740227066
66,551 -  Management of Companies and Enterprises,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,40454311.20472226
66,551 -  Management of Companies and Enterprises,49,492 -  Couriers and Messengers,15055,Industry Use,769900.8335843491
66,551 -  Management of Companies and Enterprises,50,493 -  Warehousing and Storage,15055,Industry Use,1592225.1871306016
66,551 -  Management of Companies and Enterprises,51,513 -  Publishing Industries,15055,Industry Use,150951862.62371174
66,551 -  Management of Companies and Enterprises,52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,58455968.59407904
66,551 -  Management of Companies and Enterprises,53,516 -  Broadcasting and Content Providers,15055,Industry Use,362212533.8539792
66,551 -  Management of Companies and Enterprises,54,517 -  Telecommunications,15055,Industry Use,150433034.07357615
66,551 -  Management of Companies and Enterprises,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,151144956.09158802
66,551 -  Management of Companies and Enterprises,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,1293151666.6506634
66,551 -  Management of Companies and Enterprises,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,977880915.2515206
66,551 -  Management of Companies and Enterprises,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,1117893446.3333242
66,551 -  Management of Companies and Enterprises,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,810422593.4112731
66,551 -  Management of Companies and Enterprises,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,31088904.82973407
66,551 -  Management of Companies and Enterprises,61,"525 -  Funds, Trusts, and Other Financial Vehicles",15055,Industry Use,8347334.162422958
66,551 -  Management of Companies and Enterprises,62,531 -  Real Estate,15055,Industry Use,3606231752.72058
66,551 -  Management of Companies and Enterprises,63,532 -  Rental and Leasing Services,15055,Industry Use,219691339.48626432
66,551 -  Management of Companies and Enterprises,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,3293691671.759804
66,551 -  Management of Companies and Enterprises,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,7390205809.914798
66,551 -  Management of Companies and Enterprises,67,561 -  Administrative and Support Services,15055,Industry Use,1891779676.5136642
66,551 -  Management of Companies and Enterprises,68,562 -  Waste Management and Remediation Services,15055,Industry Use,74585599.2309716
66,551 -  Management of Companies and Enterprises,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,558501987.2199363
66,551 -  Management of Companies and Enterprises,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,17303.037435521463
66,551 -  Management of Companies and Enterprises,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,53993469.1097026
66,551 -  Management of Companies and Enterprises,77,721 -  Accommodation,15055,Industry Use,20625622.16638248
66,551 -  Management of Companies and Enterprises,78,722 -  Food Services and Drinking Places,15055,Industry Use,542933227.6470705
